figure,series,pixel_x,pixel_y,voltage_V,current_mA
fig10_multi_sweep,red_exp,743,19,1.19079754601227,0.27076923076923076
fig10_multi_sweep,red_exp,744,19,1.195092024539877,0.27076923076923076
fig10_multi_sweep,red_exp,745,19,1.199386503067485,0.27076923076923076
fig10_multi_sweep,red_exp,738,20,1.169325153374233,0.2692307692307692
fig10_multi_sweep,red_exp,739,20,1.1736196319018406,0.2692307692307692
fig10_multi_sweep,red_exp,740,20,1.1779141104294477,0.2692307692307692
fig10_multi_sweep,red_exp,741,20,1.1822085889570553,0.2692307692307692
fig10_multi_sweep,red_exp,742,20,1.1865030674846624,0.2692307692307692
fig10_multi_sweep,red_exp,746,20,1.2036809815950922,0.2692307692307692
fig10_multi_sweep,red_exp,747,20,1.2079754601226993,0.2692307692307692
fig10_multi_sweep,red_exp,734,21,1.1521472392638037,0.2676923076923077
fig10_multi_sweep,red_exp,735,21,1.1564417177914113,0.2676923076923077
fig10_multi_sweep,red_exp,736,21,1.1607361963190184,0.2676923076923077
fig10_multi_sweep,red_exp,737,21,1.165030674846626,0.2676923076923077
fig10_multi_sweep,red_exp,748,21,1.2122699386503069,0.2676923076923077
fig10_multi_sweep,red_exp,732,22,1.143558282208589,0.26615384615384613
fig10_multi_sweep,red_exp,733,22,1.1478527607361966,0.26615384615384613
fig10_multi_sweep,red_exp,748,22,1.2122699386503069,0.26615384615384613
fig10_multi_sweep,red_exp,730,23,1.1349693251533743,0.2646153846153846
fig10_multi_sweep,red_exp,731,23,1.139263803680982,0.2646153846153846
fig10_multi_sweep,red_exp,749,23,1.2165644171779144,0.2646153846153846
fig10_multi_sweep,red_exp,729,24,1.1306748466257672,0.2630769230769231
fig10_multi_sweep,red_exp,749,24,1.2165644171779144,0.2630769230769231
fig10_multi_sweep,red_exp,727,25,1.122085889570552,0.26153846153846155
fig10_multi_sweep,red_exp,728,25,1.1263803680981592,0.26153846153846155
fig10_multi_sweep,red_exp,749,25,1.2165644171779144,0.26153846153846155
fig10_multi_sweep,red_exp,725,26,1.1134969325153374,0.26
fig10_multi_sweep,red_exp,726,26,1.1177914110429445,0.26
fig10_multi_sweep,red_exp,749,26,1.2165644171779144,0.26
fig10_multi_sweep,red_exp,724,27,1.1092024539877299,0.25846153846153846
fig10_multi_sweep,red_exp,749,27,1.2165644171779144,0.25846153846153846
fig10_multi_sweep,red_exp,722,28,1.1006134969325152,0.2569230769230769
fig10_multi_sweep,red_exp,723,28,1.1049079754601228,0.2569230769230769
fig10_multi_sweep,red_exp,749,28,1.2165644171779144,0.2569230769230769
fig10_multi_sweep,red_exp,720,29,1.0920245398773005,0.2553846153846154
fig10_multi_sweep,red_exp,721,29,1.096319018404908,0.2553846153846154
fig10_multi_sweep,red_exp,748,29,1.2122699386503069,0.2553846153846154
fig10_multi_sweep,red_exp,719,30,1.0877300613496934,0.25384615384615383
fig10_multi_sweep,red_exp,746,30,1.2036809815950922,0.25384615384615383
fig10_multi_sweep,red_exp,747,30,1.2079754601226993,0.25384615384615383
fig10_multi_sweep,red_exp,717,31,1.0791411042944787,0.2523076923076923
fig10_multi_sweep,red_exp,718,31,1.0834355828220859,0.2523076923076923
fig10_multi_sweep,red_exp,745,31,1.199386503067485,0.2523076923076923
fig10_multi_sweep,red_exp,716,32,1.0748466257668712,0.25076923076923074
fig10_multi_sweep,red_exp,743,32,1.19079754601227,0.25076923076923074
fig10_multi_sweep,red_exp,744,32,1.195092024539877,0.25076923076923074
fig10_multi_sweep,red_exp,714,33,1.0662576687116565,0.24923076923076923
fig10_multi_sweep,red_exp,715,33,1.070552147239264,0.24923076923076923
fig10_multi_sweep,red_exp,742,33,1.1865030674846624,0.24923076923076923
fig10_multi_sweep,red_exp,713,34,1.061963190184049,0.24769230769230768
fig10_multi_sweep,red_exp,741,34,1.1822085889570553,0.24769230769230768
fig10_multi_sweep,red_exp,711,35,1.0533742331288343,0.24615384615384614
fig10_multi_sweep,red_exp,712,35,1.0576687116564414,0.24615384615384614
fig10_multi_sweep,red_exp,740,35,1.1779141104294477,0.24615384615384614
fig10_multi_sweep,red_exp,709,36,1.0447852760736196,0.24461538461538462
fig10_multi_sweep,red_exp,710,36,1.0490797546012267,0.24461538461538462
fig10_multi_sweep,red_exp,739,36,1.1736196319018406,0.24461538461538462
fig10_multi_sweep,red_exp,707,37,1.036196319018405,0.24307692307692308
fig10_multi_sweep,red_exp,708,37,1.040490797546012,0.24307692307692308
fig10_multi_sweep,red_exp,737,37,1.165030674846626,0.24307692307692308
