figure,series,pixel_x,pixel_y,voltage_V,current_mA
fig13_generalized_model,red_exp,725,44,1.3590604026845634,0.2311304347826087
fig13_generalized_model,red_exp,698,45,1.2322147651006712,0.22956521739130434
fig13_generalized_model,red_exp,724,45,1.3543624161073824,0.22956521739130434
fig13_generalized_model,red_exp,696,46,1.2228187919463087,0.22799999999999998
fig13_generalized_model,red_exp,697,46,1.2275167785234897,0.22799999999999998
fig13_generalized_model,red_exp,723,46,1.3496644295302014,0.22799999999999998
fig13_generalized_model,red_exp,695,47,1.2181208053691277,0.22643478260869565
fig13_generalized_model,red_exp,722,47,1.3449664429530204,0.22643478260869565
fig13_generalized_model,red_exp,693,48,1.2087248322147652,0.2248695652173913
fig13_generalized_model,red_exp,694,48,1.2134228187919462,0.2248695652173913
fig13_generalized_model,red_exp,721,48,1.340268456375839,0.2248695652173913
fig13_generalized_model,red_exp,692,49,1.2040268456375838,0.22330434782608694
fig13_generalized_model,red_exp,720,49,1.3355704697986575,0.22330434782608694
fig13_generalized_model,red_exp,691,50,1.1993288590604028,0.2217391304347826
fig13_generalized_model,red_exp,719,50,1.3308724832214764,0.2217391304347826
fig13_generalized_model,red_exp,689,51,1.1899328859060403,0.22017391304347828
fig13_generalized_model,red_exp,690,51,1.1946308724832218,0.22017391304347828
fig13_generalized_model,red_exp,718,51,1.3261744966442954,0.22017391304347828
fig13_generalized_model,red_exp,687,52,1.1805369127516778,0.2186086956521739
fig13_generalized_model,red_exp,688,52,1.1852348993288588,0.2186086956521739
fig13_generalized_model,red_exp,718,52,1.3261744966442954,0.2186086956521739
fig13_generalized_model,red_exp,686,53,1.1758389261744968,0.21704347826086956
fig13_generalized_model,red_exp,717,53,1.3214765100671144,0.21704347826086956
fig13_generalized_model,red_exp,684,54,1.1664429530201343,0.21547826086956523
fig13_generalized_model,red_exp,685,54,1.1711409395973154,0.21547826086956523
fig13_generalized_model,red_exp,716,54,1.316778523489933,0.21547826086956523
fig13_generalized_model,red_exp,682,55,1.1570469798657719,0.21391304347826084
fig13_generalized_model,red_exp,683,55,1.1617449664429529,0.21391304347826084
fig13_generalized_model,red_exp,699,55,1.2369127516778526,0.21391304347826084
fig13_generalized_model,red_exp,715,55,1.3120805369127515,0.21391304347826084
fig13_generalized_model,red_exp,681,56,1.1523489932885909,0.21234782608695651
fig13_generalized_model,red_exp,698,56,1.2322147651006712,0.21234782608695651
fig13_generalized_model,red_exp,710,56,1.2885906040268456,0.21234782608695651
fig13_generalized_model,red_exp,714,56,1.3073825503355705,0.21234782608695651
fig13_generalized_model,red_exp,679,57,1.142953020134228,0.21078260869565218
fig13_generalized_model,red_exp,680,57,1.1476510067114094,0.21078260869565218
fig13_generalized_model,red_exp,697,57,1.2275167785234897,0.21078260869565218
fig13_generalized_model,red_exp,708,57,1.2791946308724835,0.21078260869565218
fig13_generalized_model,red_exp,709,57,1.2838926174496645,0.21078260869565218
fig13_generalized_model,red_exp,711,57,1.2932885906040266,0.21078260869565218
fig13_generalized_model,red_exp,712,57,1.297986577181208,0.21078260869565218
fig13_generalized_model,red_exp,713,57,1.3026845637583895,0.21078260869565218
fig13_generalized_model,red_exp,678,58,1.138255033557047,0.20921739130434783
fig13_generalized_model,red_exp,695,58,1.2181208053691277,0.20921739130434783
fig13_generalized_model,red_exp,696,58,1.2228187919463087,0.20921739130434783
fig13_generalized_model,red_exp,707,58,1.274496644295302,0.20921739130434783
fig13_generalized_model,red_exp,711,58,1.2932885906040266,0.20921739130434783
fig13_generalized_model,red_exp,713,58,1.3026845637583895,0.20921739130434783
fig13_generalized_model,red_exp,677,59,1.133557046979866,0.20765217391304347
fig13_generalized_model,red_exp,694,59,1.2134228187919462,0.20765217391304347
fig13_generalized_model,red_exp,706,59,1.2697986577181206,0.20765217391304347
fig13_generalized_model,red_exp,712,59,1.297986577181208,0.20765217391304347
fig13_generalized_model,red_exp,713,59,1.3026845637583895,0.20765217391304347
fig13_generalized_model,red_exp,676,60,1.1288590604026845,0.20608695652173914
fig13_generalized_model,red_exp,693,60,1.2087248322147652,0.20608695652173914
fig13_generalized_model,red_exp,705,60,1.2651006711409396,0.20608695652173914
fig13_generalized_model,red_exp,714,60,1.3073825503355705,0.20608695652173914
fig13_generalized_model,red_exp,675,61,1.1241610738255035,0.20452173913043478
fig13_generalized_model,red_exp,677,61,1.133557046979866,0.20452173913043478
fig13_generalized_model,red_exp,691,61,1.1993288590604028,0.20452173913043478
fig13_generalized_model,red_exp,692,61,1.2040268456375838,0.20452173913043478
fig13_generalized_model,red_exp,704,61,1.2604026845637586,0.20452173913043478
fig13_generalized_model,red_exp,713,61,1.3026845637583895,0.20452173913043478
fig13_generalized_model,red_exp,675,62,1.1241610738255035,0.20295652173913042
fig13_generalized_model,red_exp,678,62,1.138255033557047,0.20295652173913042
fig13_generalized_model,red_exp,690,62,1.1946308724832218,0.20295652173913042
fig13_generalized_model,red_exp,703,62,1.2557046979865771,0.20295652173913042
fig13_generalized_model,red_exp,713,62,1.3026845637583895,0.20295652173913042
fig13_generalized_model,red_exp,671,63,1.1053691275167785,0.2013913043478261
fig13_generalized_model,red_exp,672,63,1.11006711409396,0.2013913043478261
